Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","Return on Equity","Return on Investment","% Away From 52W High","6M Return","Debt to Equity","Earning Power","Long Term Debt to Equity","5Y Historical Revenue Growth","1Y Forward Revenue Growth","Sector PE"," MF Holding Change – 6M","FII Holding Change – 6M","Percentage Buy Reco’s","No. of analysts with buy reco","Fundamental Score","Total Revenue","Earnings Per Share"
Crestchem Ltd,CRSTCHM,"Specialty Chemicals","13.469999999999999","24.053571428571452","47.30290456431527","27.83018867924524","68.93095768374164","0.3351955307262538","42.281879194630875","26.51006711409394","0","105.28174817652301",,"11.33587913952648","0","0",,"0",,"8.02","1.89"
Svaraj Trading and Agencies Ltd,ZSVARAJT,"Commodities Trading","13.43725","25.840865384615384","1.4109347442680775","1.4011799410029497","104.06147091108676","-24.335548172757477","0","1.2898470609913397","0","-25.339507416994657",,"43.29238706887016","0","0",,"0",,"1.03","0.35"
Nagreeka Capital & Infrastructure Ltd,NAGREEKCAP,"Asset Management","13.435294500000001","3.7320262500000005","0.7737824305871652","0.1521933751119071","71.36150234741783","2.4038461538461537","406.3463281958295","4.158663883089771","406.3463281958295","-9.925322799960545",,"18.361570903897096","0","-0.0023780647309219758",,"0","3.0652173913043477","15.63","2.85"
Kiduja India Ltd,KIDUJA,"Investment Banking & Brokerage","13.368424999999998","-2.964174057649667",,,"479.53816549069916","-72.08594449418084",,,,,,"18.361570903897096","0","0",,"0",,"0","-26.29"
Global Capital Markets Ltd,GLOBALCA,"Diversified Financials","13.342915999999999","13.755583505154638","0.8043569333891933","0.9408075264602138","27.79850746268655","4.280155642023359","0.0392156862745098","1.88020934289591","0.0392156862745098","-0.853003106543293",,"18.361570903897096","0","0",,"0",,"4.57","0.24"
Bodhi Tree Multimedia Ltd,BTML,"Movies & TV Serials","13.3","4.493243243243241","76.61538461538466","28.768577494692163","41.757318828987366","-19.24672027084215","43.161094224924014","17.616875712656796","1.3677811550151964","39.32707433815044",,"-169.74697092419598","0","0",,"0",,"59.38","20.527045769764218"
Chennai Meenakshi Multispeciality Hospital Ltd,CMMHOSP,"Hospitals & Diagnostic Centres","13.257333","3.3226398496240592",,,"76.90140845070421","-32.89224952741021",,"25.871941697032796",,"10.684749004440807",,"32.92951730870654","0","0",,"0",,"31.78","5.32"
EMCO Ltd,EMCO,"Heavy Electrical Equipments","13.242296925","-0.04866523437212891","-56.209281851339455","3.3905221349679895","46.15384615384617","0","767.374547742646",,"17.846468459965436","-62.417152573139155",,"43.29238706887016","0","0",,"0","1.52906976744186","6.06","-40.07"
Uniroyal Industries Ltd,UNIROYAL,"0","13.19687712","6.166765009345817","-5.2257881283725895","2.6943802925327325","27.192982456140346","-1.4814814814814719","125.78215527230593","8.954930131863788","63.44148319814601","13.253272802283767",,"-10.699120907274239","-0.04837508102826072","0",,"0",,"99.27","2.55"
A B Infrabuild Ltd,ABINFRA,"Construction & Engineering","13.176224880000001","15.321191720930319","-7.938494546754855","2.747678018575861","13.942307692307686","44.44444444444444","92.47672253258845","4.459721487748983","3.500931098696464","-2.367789307535084",,"43.29238706887016","0","0",,"0",,"65.05","0.68"
Shine Fashions (India) Ltd,SHINEFASH,,"13.1506","33.71948717948726","5.282112845138055","4.203152364273206","180.85106382978725","-40.50632911392405","14.2","9.951060358890688","0",,,"-10.699120907274239","0","0",,"0",,"12.87","1.42"
Seven Hill Industries Ltd,SEVENHILL,,"13.133232000000001","3.44704251968504","-4.035512510088782","-1.3448090371167296","322.7722772277227","90.56603773584905","239.8537477148081","15.928093645484948","239.8537477148081","54.63979779962387",,"-10.699120907274239","-0.007690414667158854","0",,"0",,"4.51","0.29"
Prima Agro Ltd,PRIMAGR,"Agro Products","13.117122499999999","5.164221456692913","42.25506294471812","22.102882984737143","134.65346534653463","-31.292517006802722","59.945750452079565","19.22152811148486","58.58951175406872","7.927924571983858",,"43.68248406554839","0","0",,"0",,"17.91","4.91"
Prabhat Dairy Ltd,PRABHAT,"FMCG - Foods","13.060374884345299","-8.911370017037646","-17.457005109016336","-23.1288903996091",,"0","0",,"0","-10.002331792708718",,"43.68248406554839","-0.2754572660131266","-2.325244639347969",,"0","3.87171052631579","592.97","-11.176732624677774"
Cybele Industries Ltd,CYBELEIND,"0","13.048876000000002","100.37596923076856","-0.8454328248483622","1.011302795954798","43.0327868852459","4.7210300429184455","24.104835732742707","2.352067343401834","8.047249907715026","3.1969501842773695",,"-10.699120907274239","0","0",,"0",,"29.26","0.11"
Bloom Industries Ltd,BLOIN,"Iron & Steel","13.0476","28.994666666666678","-3.7871956717763746","-3.860294117647058","0","75.60321715817693","0","9.272727272727268","0","27.85895990642926",,"11.33587913952648","0","0",,"0",,"13.6","0.8"
Kotak Midcap 50 ETF,KOTAKMID50,"Equity","13.033937384999998",,,,"21.57648630594524",,,,,,,,,,,"0",,,
Nippon India Hang Seng Bees ETF,HNGSNGBEES,"Equity","13.01044392",,,,"23.044908370812923","-0.7131431618235092",,,,,,,,,,"0",,,
Jet infraventure Ltd,JETINFRA,"Real Estate","12.9952","433.17333333333295","-6.836108676599475","-3.009575923392614","77.09677419354838","-21.518987341772153","32.66787658802177","1.0062893081761008","0","-30.59096693051293",,"50.75043455637975","0","0",,"0",,"0.53","0.2"
Sibar Auto Parts Ltd,SIBARAUT,"Auto Parts","12.988728599999998","99.91329692307815","-17.848206839032517","-10.258064516129025","107.37913486005088","-41.820873427091044","41.941391941391934","3.3823529411764626","31.13553113553113","2.3938261744238964",,"116.53524013940141","0","0",,"0",,"22.59","0.01"
Valson Industries Ltd,VALSONQ,"Textiles","12.985056","-11.098338461538457","-17.0960586930558","-9.159195541555615","65.19174041297934","-34.30232558139535","53.70577281191806",,"19.404096834264436","3.045168498788331",,"116.53524013940141","0","0",,"0",,"115.02","-1.53"
Refnol Resins and Chemicals Ltd,REFNOL,"0","12.9621305","-32.40532624999996","-3.8591413410516298","0.7656967840734962","30.870083432657914","12.466487935656852","28.987654320987648","1.41509433962264","1.7283950617283925","5.9489773757350095",,"-10.699120907274239","0","0",,"0",,"50.49","-1.29"
Manraj Housing Finance Ltd,MANRAJH,"0","12.925","-76.0294117647059",,,"0","55.722891566265055",,,,"-20.469251129392973",,"-10.699120907274239","0","0",,"0",,"0.07","-0.35"
Supremex Shine Steels Ltd,SUPREMEX,"0","12.89986","-107.49883333333332","1.6997167138810216","1.6853932584269682","209.04645476772617","-63.2854578096948","0",,"0","-18.61049751822067",,"-10.699120907274239","0","0",,"0",,"0.05","-0.04"
Ramchandra Leasing and Finance Ltd,RLFL,"Diversified Financials","12.892824","1289.2823999999987","0.36764705882352805","0.36697247706421876","61.11111111111109","287.6923076923077","0","0.14084507042253536","0","9.096607850144967",,"18.361570903897096","0","0",,"0",,"0.51","0"
Vera Synthetic Ltd,VERA,"Textiles","12.831","6.546428571428564","12.898751733703191","11.764705882352946","17.307692307692314","-7.964601769911504","11.856677524429967","13.592233009708748","8.403908794788274","13.829544138953631",,"116.53524013940141","0","0",,"0",,"35.24","3.99"
Jindal Cotex Ltd,JINDCOT,"Textiles","12.8258835","-2.331978818181819","-17.70481248994044","-1.9390466699883728","71.9298245614035","-24.999999999999993","750.4237288135595",,"750.4237288135595","59.06763863760103",,"116.53524013940141","0","14.93673552556555",,"0","4.516049382716049","37.68","-1.2221369442221135"
Netlink Solutions (India) Ltd,NETLINK,"IT Services & Consulting","12.82317075","8.606154865771812","27.516378796902927","24.18848167539268","133.23471400394476","-42.48440158820193","0","17.617107942973522","0","-12.066033578693913",,"25.15195670547271","0","0",,"0",,"2.96","5.85"
Amrapali Capital and Finance Services Ltd,ACFSL,"Investment Banking & Brokerage","12.810860972738999","45.75307490263964","-1.0753987433542787","-1.0812780950066831","0","32.961460446247465","0","0.4749841671944246","0","-16.043342119381656",,"18.361570903897096","0","0",,"0",,"24.54","0.28"
Vivanta Industries Ltd,VIVANTA,"Pharmaceuticals","12.8","85.33333333333341","-1.284796573875803","-0.8616320324379118","325.390625","-68.62745098039215","39.336158192090394","0.6315789473684205","39.336158192090394","54.071438455397036",,"32.92951730870654","0","0",,"0",,"1.91","0.15"
Getalong Enterprise Ltd,GETALONG,,"12.7988","8.766301369863086",,"31.636363636363583","28.357142857142858","-1.408450704225352","2.2304832713754643","3.8504672897196035","0",,,"-10.699120907274239","0","0",,"0",,"114.74","10.08"
Premier Ltd,PREMIER,"Industrial Machinery","12.7564794","-0.5674590480427048",,,"216.66666666666666","-63.47826086956522",,,,"-57.31010615593095",,"43.29238706887016","0","0",,"0","2.353921568627451","0.83","-7.4"
Amraworld Agrico Ltd,AMRAAGRI,"Commodities Trading","12.7518","-23.61444444444444","0.08654262224145391","0.08650519031141868","237.73584905660377","-45.360824742268036","0",,"0",,,"43.29238706887016","0","0",,"0",,"1.18","-0.04"
Disha Resources Ltd,DRL,"0","12.6923925","63.46196249999995","3.8843331894691384","3.775167785234897","144.38040345821324","44.58333333333334","0","1.392757660167132","0","6.892531300930749",,"-10.699120907274239","0","0",,"0",,"1.87","22.98"
Genesis IBRC India Ltd,GENESIS,"0","12.687999999999999","-105.73333333333333","-1.312910284463895","-1.3215859030837005","0.6147540983606703","21.999999999999996","0",,"0",,,"-10.699120907274239","0","0",,"0",,"0","-0.09"
Bil Energy Systems Ltd,BILENERGY,"Industrial Machinery","12.68496","-0.20061616321366438",,,"16.666666666666675","0",,,,"-72.5735944446293",,"43.29238706887016","0","0",,"0","2.5882352941176467","0.05","-2.990785938623378"
Parenteral Drugs (India) Ltd,PDPL,"Pharmaceuticals","12.671927499999999","-0.16592808039806203",,,"9.411764705882364","11.8421052631579",,,,"-23.536776029050777",,"32.92951730870654","0","0",,"0","2.2199999999999998","60.78","-25.61"
Octal Credit Capital Ltd,OCTAL,"Diversified Financials","12.6272725","5.071193775100401","4.114189756507136","4.142011834319526","448.51485148514854","-63.902787705503926","0","18.986438258386865","0","56.80563570106334",,"18.361570903897096","0","0",,"0",,"2.37","4.98"
Shyam Telecom Ltd,SHYAMTEL,"Telecom Equipments","12.6224","-3.467692307692308",,,"59.37500000000002","-27.27272727272728",,,,"-72.08669909379289",,"-169.74697092419598","0","0",,"0","2.9785714285714286","0.08","-3"
UTL Industries Ltd,UTLINDS,"Iron & Steel","12.588809999999999","-57.22186363636362","7.2052401746724986","6.903765690376577","233.50785340314138","-48.4480431848853","0.8438818565400843",,"0","-52.402452320160506",,"11.33587913952648","0","0",,"0",,"0.15","-0.06"
Milestone Furniture Ltd,MILEFUR,"Business Support Services","12.569544","-8.215388235294117","-4.401408450704224","-4.477077363896847","121.89349112426035","28.1516587677725","0.5401512423478574",,"0.5401512423478574",,,"43.29238706887016","0","0",,"0",,"0","-1.65"
Sun Retail Ltd,SUNRETAIL,,"12.568608000000001","-157.10760000000033","-0.9014423076923062","-0.8361204013377913","177.77777777777777","-23.58490566037736","8.333333333333334",,"8.333333333333334","-50.31845934423546",,"-10.699120907274239","0","0",,"0",,"2.06","-0.01"
KJMC Financial Services Ltd,KJMCFIN,"0","12.5625675","-24.632485294117657","-3.1088082901554404","-1.9999999999999996","31.964285714285733","0","7.037918007555616",,"7.037918007555616","4.786079312165414",,"-10.699120907274239","0","0",,"0",,"3.79","-1.06"
Le Lavoir Ltd,LELAVOIR,"Diversified Financials","12.555","40.50000000000001","11.345646437994727","9.38864628820961","85.80645161290323","33.851468048359244","14.214463840399002","7.495429616087751","14.214463840399002","127.54430321145307",,"18.361570903897096","0","0",,"0",,"1.22","0.95"
Vinyoflex Ltd,VINYOFL,"0","12.5251","6.1397549019607816","8.16023738872403","6.905561776782378","25.517241379310327","-7.7901430842607295","27.328897338403042","10.163934426229511","11.406844106463879","6.609246190751783",,"-10.699120907274239","0","0",,"0",,"42.87","4.7"
Aroma Enterprises (India) Ltd,AROMAENT,"FMCG - Tobacco","12.519252","-18.410664705882358",,,"0.19493177387914784","68.75",,,,"-48.812047800836126",,"43.68248406554839","0","0",,"0",,"1.45","-1.36"
Shree Metalloys Ltd,SHREMETAL,"Metals - Copper","12.4837125","48.01427884615368","5.5440055440055875","4.852521408182713","30.105263157894726","-15.929203539823009","41.83535762483131","4.411764705882361","0.6747638326585731","2.0110704050673833",,"11.33587913952648","0","0",,"0",,"48.86","0.5"
Nuway Organic Naturals India Ltd,NUWAY,"Alcoholic Beverages","12.4605","-6.627925531914894",,,"54.999999999999986","17.434507678410114",,,,"-77.51255658206371",,"43.68248406554839","0","0",,"0",,"0.01","-1.96"
Ontic Finserve Ltd,ONTIC,"0","12.4564152","103.80345999999682","2.6936026936027764","2.6607538802661574","153.61271676300578","-53.86666666666667","0","3.516483516483597","0","114.79442823675359",,"-10.699120907274239","0","0",,"0",,"39.32","0.13332888903703619"
BKM Industries Ltd,BKMINDST,"Packaging","12.4514695","-0.42612831964407943","-17.370626876318997","-7.9210228407804495","147.3684210526316","-33.333333333333336","94.87412405917469",,"15.254347261873868","-48.84795009301689",,"11.33587913952648","0","0",,"0","7.780769230769231","8.700000000000001","-4.458750832582451"
CIL Securities Ltd,CILSEC,"0","12.45","5.508849557522128","9.95375467958599","9.479865771812074","46.58634538152611","-18.092105263157897","0","5.751685838952794","0","-2.333360860533551",,"-10.699120907274239","0","0",,"0",,"8.299999999999999","4.519999999999997"
RTCL Ltd,RAGHUTOB,"Real Estate","12.44521329","177.78876128571432","5.887740416066989","5.785123966942149","169.1417550626808","-1.2380952380952455","4.602084922451056","0.553898593949723","0","-31.752535106825363",,"50.75043455637975","0","0",,"0",,"1.22","0.28"
Medico Intercontinental Ltd,MIL,"Pharmaceuticals","12.443670000000001","4.014087096774209","32.45283018867934","20.4774535809019","67.75456919060055","-5.432098765432106","97.58909853249473","16.64490861618795","68.65828092243187","106.62353652509475",,"32.92951730870654","0","0",,"0",,"74.57","9.54"
Safa Systems & Technologies Ltd,SSTL,,"12.43897875","44.42492410714143","3.554502369668193","6.356837606837595","110.54545454545455",,"343.6018957345971","3.515944399018825","105.33175355450236",,,"-10.699120907274239",,,,"0",,"128.33","0.18"
Citadel Realty and Developers Ltd,CITADEL,"0","12.430211850000001","31.872338076923096","3.721424774056356","7.159177456207161","26.66666666666666","-8.695652173913043","174.11273486430065","8.62392200974878","0","-23.613721358285076",,"-10.699120907274239","0","0",,"0",,"2.52","0.55"
Oasis Securities Ltd,OASISEC,"Diversified Financials","12.395","5.3658008658008685","32.71088216355441","27.942794279427943","116.49253731343285","-38.163359483156434","0","33.333333333333314","0","-24.721467457471157",,"18.361570903897096","0","0",,"0",,"11.2","12.41"
Simplex Papers Ltd,SIMPLXPAP,"Paper Products","12.351069625","-72.65335073529411",,,"198.17739975698666","-55.296034763715376",,,,,,"11.33587913952648","0","0",,"0",,"0","-0.55"
Parmax Pharma Ltd,PARMAX,"0","12.34629","94.97146153846208","13.602941176470493","9.479077711357771","114.84848484848484","-41.952506596306065","101.20274914089346","3.0356357237131517","93.47079037800687","213.98392837442177",,"-10.699120907274239","0","0",,"0",,"18.31","0.38"
Pan Electronics India Ltd,PANELEC,"Electrical Components & Equipments","12.28","-3.3010752688172045",,,"207.49185667752448","-36.17463617463618",,,,"41.13593522139962",,"43.29238706887016","0","0",,"0",,"2.24","-0.93"
ICICI Prudential NV20 ETF,ICICINV20,"Equity","12.262702156",,,,"26.638047898779927","-10.936713955126274",,,,,,,,,,"0",,,
City Pulse Multiplex Ltd,CPML,"0","12.24354177","-13.756788505617978","-14.796342477140485","-11.624834874504625","105.82655826558268","-35.82608695652174","35.90664272890485",,"35.90664272890485","-11.09104638678",,"-10.699120907274239","0","0",,"0",,"0.05","-2.682312080681536"
Starlog Enterprises Ltd,STARLOG,"Construction & Engineering","12.218291685","-0.31353070785219395",,,"54.16258570029382","-24.314306893995546",,"1.5235508364713855",,"14.310803436204566",,"43.29238706887016","0","0",,"0",,"195.2","-32.63"
Nippon India G-SEC Long Term ETF,LTGILTBEES,"Debt","12.211243267",,,,"16.583822864889306","-2.8533801580333717",,,,,,,,,,"0",,,
Samyak International Ltd,SAMYAKINT,"0","12.18204","21.003517241379278","0.11796626164917004","0.5202442886224853","32.05128205128205","11.747851002865334","5.816179990426041","3.752006420545748","5.409286740067017","5.982997812152746",,"-10.699120907274239","0","0",,"0",,"46.68","-3.71"
Surya India Ltd,SURYAINDIA,"Real Estate","12.15534768","-48.621390720000015","-0.8081116108866355","-0.8099022004889976","0","14.700065919578105","0",,"0","-3.057772859060026",,"50.75043455637975","0","0",,"0",,"3.81","-0.35"
Meyer Apparel Ltd,MAL,"Apparel & Accessories","12.1551678","-11.359969906542059",,,"50.33112582781456","-27.053140096618353",,,,"-26.256097226286755",,"116.53524013940141","0","0",,"0",,"5.04","-0.13"
Pratiksha Chemicals Ltd,PRATIKSH,"Commodity Chemicals","12.1433412","22.91196452830181","15.257048092868938","14.204545454545409","103.44036697247705","-35.7879234167894","8.307692307692308","10.174880763116088","8.307692307692308","5.009770584887163",,"11.33587913952648","0","0",,"0",,"16.51","0.94"
Golkonda Aluminium Extrusions Ltd,GOLKONDA,"Metals - Aluminium","12.1198707","23.307443653846164","7.920792079207918","7.61346998535871","18.695652173913047","9.523809523809524","0","7.536231884057967","0","-19.94398334393448",,"11.33587913952648","0","0",,"0",,"1.46","1.1569673127809952"
Contil India Ltd,CONTILI,"Packaged Foods & Meats","12.06816","19.464774193548383","10.985178727114194","10.690789473684195","100","-29.79297929792979","0","10.738255033557051","0","32.4707801784637",,"43.68248406554839","0","0",,"0",,"17.46","2"
Rajeshwari Cans Ltd,RCAN,,"12.0658","32.61027027027037","7.046979865772011","7.827788649706516","3.6956521739130554","9.523809523809524","171.0875331564987","6.657963446475189","101.85676392572945",,,"-10.699120907274239","0","0",,"0",,"25.24","0.75"
Trans Freight Containers Ltd,TRANSFRE,"Industrial Machinery","12.0521072","6.117820913705584","33.806652402256375","26.518156850778148","69.78851963746224","-35.22504892367906","9.051580698835274","5.805592543275632","0","-25.032100994790852",,"43.29238706887016","0","0",,"0",,"2.78","2.7"
Ganon Products Ltd,GANONPRO,"0","12.008996999999999","600.4498499999992","0.6511627906976741","4.359925788497217","0","27.42574257425742","0","2.6429010448678554","0","-11.576916761008793",,"-10.699120907274239","0","0",,"0",,"1","0.03"
Daulat Securities Ltd,DAULAT,"Investment Banking & Brokerage","12","14.11764705882353","11.233211233211232","10.275502606105734","123.33333333333334","20","0.29873039581777444","7.329842931937172","0.29873039581777444","25.052235394936528",,"18.361570903897096","0","0",,"0",,"2.63","3.06"
R J Shah and Company Ltd,RJSHAH,"Construction & Engineering","11.999483999999999","21.81724363636364","1.6702145079417046","2.0388958594730227","42.156862745098046","0.6697215368346765","4.01305057096248","2.8260869565217392","0","-33.924184825131874",,"43.29238706887016","0","0",,"0",,"1.98","19.47"
Mindpool Technologies Ltd,MINDPOOL,"Outsourced services","11.94975","12.57868421052635","6.613047363717624","8.387771100078403","0","39.95037220843673","64.46067898581865","2.4481231056190196","25.74129780833691","14.048006188860374",,"25.15195670547271","0","0",,"0",,"48.97","2.27"
Emmessar Biotech and Nutrition Ltd,EMMESSA,"0","11.940679","24.876414583333343","29.087261785356084","25.43859649122808","132.84518828451883","-23.76395534290272","0","11.907810499359792","0","-8.679542264683171",,"-10.699120907274239","0","0",,"0",,"2.28","0.94"
Kalyani Commercials Ltd,KALYANI,"Consumer Finance","11.93","10.373913043478185","27.413984461709013","13.480154888673722","0",,"347.670639219935","6.843196682086469","66.41386782231851","-13.194869482206773",,"18.361570903897096","0","0",,"0",,"230.68","18.05"
Ekennis Software Service Ltd,EKENNIS,,"11.9","10.818181818181818","125.82781456953646","72.0588235294118","38.70588235294119",,"10.56910569105691","47.509578544061306","0",,,"-10.699120907274239",,,,"0",,"4.75","10.58"
Jainex Aamcol Ltd,JAINEX,"0","11.8958871","8.204060068965518","3.296703296703291","9.628378378378375","115.40880503144652","-51.25689760882894","60.00000000000001","19.2","9.189189189189195","6.36478256302262",,"-10.699120907274239","0","0",,"0",,"18.91","9.68"
MPIL Corporation Ltd,MPILCORPL,"0","11.891659485","13.990187629411764","1.058551108170692","1.0430247718383319","33.5976928622927","28.070175438596504","1.2541254125412542","4.716981132075471","1.2541254125412542","22.423992536427463",,"-10.699120907274239","0","0",,"0",,"2.31","14.88"
Inland Printers Ltd,INLANPR,,"11.815586399999999","-56.26469714285714",,,"56.401673640167395","-21.12211221122113",,,,,,"-10.699120907274239","0","0",,"0",,"0","-0.68"
KOBO Biotech Ltd,AVONLIFE,"Pharmaceuticals","11.793375000000001","-0.7748603810775296",,,"140","-56.27208480565371",,,,"-68.0422828161939",,"32.92951730870654","0","0",,"0",,"0.02","-6.39"
Abhinav Leasing & Finance Ltd,ALFL,"0","11.7453","195.7549999999838","1.610017889087626","1.6014234875444535","119.57446808510639","-41.39650872817955","0","0.5947955390334941","0","55.27288104429757",,"-10.699120907274239","0","0",,"0",,"31.68","0.01"
MPDLLtd,MONNETPRO,"Real Estate","11.71178792","-4.666050964143425","-1.880419899589229","-1.2185636505055744","61.0759493670886","-24.761904761904756","42.16734242535938",,"0","31.445145861054424",,"50.75043455637975","0","0.8094408868018506",,"0",,"13.93","-3.39"
Kamanwala Housing Construction Ltd,KAMANWALA,"0","11.71141596","106.46741781818164","-0.2302820955670695","-0.21364835993464854","156.9193742478941","-42.8079834824501","2.0782552918537522","0.17701073127558375","0","-35.86121951256294",,"-10.699120907274239","0","0",,"0",,"4.65","0.08"
Standard Shoe Sole and Mould (India) Ltd,STDSHOE,"Commodity Chemicals","11.71019","7.31886875",,,"0","175.60975609756102",,"941.1764705882355",,,,"11.33587913952648","0","0",,"0",,"3.22","3.08"
Kaarya Facilities & Services Ltd,KAARYAFSL,"0","11.6878225","389.5940833333243","1.530153015301547","3.2495401594114144","80","42.450142450142444","45.75513851653261","2.95728368017525","42.71671134941912","13.750118258696897",,"-10.699120907274239","0","0",,"0",,"20.32","0.04"
ICICI Prudential Consumption ETF,ICICICONSU,"Equity","11.667728864999999",,,,"18.26024442846874","-1.417434443656981",,,,,,,,,,"0",,,
Polo Hotels Ltd,POLOHOT,"0","11.63461156","-19.07313370491803","0.03287040841482467","0.16917747522758406","101.15384615384615","-20.731707317073162","88.50417615793471",,"82.7942293090357","-49.064257616609886",,"-10.699120907274239","0","0",,"0",,"0.06","-0.27"
Kaushalya Infrastructure Development Corporation Ltd,KAUSHALYA,"Construction & Engineering","11.60126105","38.670870166666674","1.5809284818067766","1.0066594393681274","116.41791044776117","-8.219178082191776","60.741847149614145","1.4113196566273825","0","27.855825954763482",,"43.29238706887016","0","0",,"0","1.6837209302325582","3.28","0.12"
Frontline corporation Ltd,FRONTCORP,"0","11.6","7.999999999999974","17.36481340441729","2.6580337365820332","40.301724137931025","-4.526748971193421","720.8391608391609","3.284784629687023","35.66433566433571","7.075671333185896",,"-10.699120907274239","0","0",,"0",,"75.26","2.91"
Indus Finance Ltd,INDUSFINL,"0","11.5543584","-3.4184492307692307","3.8714672861014336","2.615062761506277","51.442307692307665","-13.333333333333332","45.62071591774563",,"45.62071591774563","-22.838474295670352",,"-10.699120907274239","0","0",,"0",,"0.93","-3.65"
Mena Mani Industries Ltd,MENAMANI,"0","11.53990385","9.948192974137944",,,"121.30434782608694","-6.504065040650412",,"10.407790626901999",,"10.795203418094435",,"-10.699120907274239","0","0",,"0",,"26.83","1.15"
Pharmaids Pharmacuticals Ltd,PHARMAID,"Pharmaceuticals","11.5318624","82.37044571428551","1.0613207547169994","1.0550996483001354","114.60373998219056","-27.07792207792208","0","1.5350877192982495","0","17.95332791361521",,"32.92951730870654","0","0",,"0",,"3.95","0.14"
Riga Sugar Co Ltd,RIGASUG,"0","11.52583719","-0.2432124327917283",,,"80.20050125313283","-19.71830985915492",,,,"-14.119645130735837",,"-10.699120907274239","0","0",,"0",,"84.58","-32.8117427127328"
Evans Electric Ltd,EVANS,"Business Support Services","11.51794","13.877036144578305","5.380333951762517","6.3405797101449215","89.3984514592019","-11.44514767932489","1.0064043915827996","10.621557828481514","0","-6.508012385152984",,"43.29238706887016","0","0",,"0",,"7.65","6"
Lippi Systems Ltd,LIPPISYS,"Industrial Machinery","11.48","13.505882352941175","-1.7606371829804994","0.8612123219609205","22.865853658536594","-14.583333333333337","27.599323753169905","4.7845468053491835","6.339814032121724","-3.0397784379996073",,"43.29238706887016","0","0",,"0",,"14.56","1.2"
Narendra Properties Ltd,NARPROP,"0","11.476836","-4.70362131147541","30.26404874746107","27.893582007679647","180.18575851393192","-36.66666666666667","7.203763598941488",,"0",,,"-10.699120907274239","0","0",,"0",,"0","-3.45"
Indo Euro Indchem Ltd,INDOEURO,"0","11.472051500000001","22.061637500000057","0.622729631551642","0.7179487179487252","49.9605367008682","5.145228215767628","0.827300930713547","4.335090802577614","0.827300930713547","46.6780824963464",,"-10.699120907274239","0","0",,"0",,"22.88","0.57"
Amforge Industries Ltd,AMFORG,"Consumer Finance","11.409059116","7.08637212173913","3.0432715168806435","2.4464831804281317","37.83102143757881","-4.801920768307327","22.471910112359552","3.2044198895027622","22.471910112359552","1.5511278397481565",,"18.361570903897096","0","0",,"0",,"2.7","1.13"
Royal Cushion Vinyl Products Ltd,ROYALCU,"0","11.40351534","0.2419587383831954",,,"54.28571428571429","-21.381031613976706",,"141.38998311761395",,"11.05487164813972",,"-10.699120907274239","0","0",,"0",,"132.03","39.06"
Glance Finance Ltd,GLANCE,"0","11.358456499999999","5.383154739336491","7.144898542440697","5.4513737461840375","112.31380337636546","-16.083333333333332","13.514851485148514","12.206001622060018","0","-3.2577503436708954",,"-10.699120907274239","0","0",,"0",,"7.94","9.32"
Sheshadri Industries Ltd,SHESHAINDS,"Textiles","11.332633445","1.143555342583249",,,"60.17505470459519","-6.734693877551015",,"29.105882352941187",,"6.723760311805638",,"116.53524013940141","0","0",,"0",,"85.08","19.97"
Advance Syntex Ltd,ASYL,"Commodity Chemicals","11.330148289","-2.723593338701924","-14.589198873816207","2.0540340488527087","38.19784524975513","-16.788916055419715","198.5635359116022",,"90.71823204419887","-15.270281556396558",,"11.33587913952648","0","0",,"0",,"29.18","-3.75"
Voltaire Leasing and Finance Ltd,VOLLF,"0","11.3245","49.236956521739124","0.41343669250645937","0.41558441558441506","11.272727272727279","-6.6213921901527995","0","1.156961048978018","0","-14.404794396818454",,"-10.699120907274239","0","0",,"0",,"1.02","0.53"
KMS Medisurgi Ltd,KMSMEDI,"0","11.3025","38.97413793103458","2.187499999999989","2.272727272727264","10.948905109489049","-0.2911208151382865","15.968992248062017","3.5369774919614057","15.968992248062017","5.143164613241402",,"-10.699120907274239","0","0",,"0",,"10.37","0.86"
Sangal Papers Ltd,SANPA,"0","11.2881901","6.883042743902542","1.9899019899019823","4.3667296786389365","58.83034163288943","0.6410256410256377","54.859484777517565","5.1520270270269934","21.311475409836063","8.282789944891533",,"-10.699120907274239","0","0",,"0",,"155.64","12.55"
Conart Engineers Ltd,CONART,"0","11.2569","8.794453124999979","4.96301598663803","4.915730337078649","55.36959553695955","-11.042183622828773","0","6.749902458056975","0","12.033949329764916",,"-10.699120907274239","0","0",,"0",,"37.03","4.09"
Bangalore Fort Farms Ltd,BFFL,"0","11.230596","80.21854285714406","2.114164904862618","5.029585798816594","29.27350427350428","49.90390775144138","42.016806722689076","3.8846380223660852","8.683473389355745","148.49396382042488",,"-10.699120907274239","0","0",,"0",,"22.74","0.3"
Premier Synthetics Ltd,PREMSYN,"Textiles","11.230374000000001","4.474252589641433","4.592720970537251","3.8233198765138834","69.32515337423312","-4.1176470588235325","18.82054176072235","6.646595646132471","0","43.85480607197327",,"116.53524013940141","0","0",,"0",,"59.08","5.45"
